id,reading_levels,primary_student_language,primary_household_language,after_school,after_school_external
43759202,Not_Meeting,spanish,english,f,
92769933,,english,english,t,Youth Empowerment
66262881,Not_Meeting,english,spanish,t,Little Sprouts
490485613,,english,english,f,
503760473,,spanish,english,f,
9180340,Exceeding,english,english,f,
60556390,,,english,f,
80689425,Partially_Meeting,english,spanish,f,
12496715,Not_Meeting,english,english,f,
499800219,,english,english,f,
26531668,,,english,f,
4364927,Exceeding,english,english,f,
47127076,Meeting,english,english,f,
44287162,,english,english,t,
11981635,,spanish,english,f,
27024691,Not_Meeting,english,english,f,
29970782,Meeting,,english,f,
83150417,Meeting,english,english,f,
644418157,,english,english,f,
973239952,,english,english,t,Discovery
25759037,,english,english,f,
674878110,,english,english,f,
93085591,,english,english,f,
18177716,Exceeding,spanish,english,f,
20634179,Exceeding,english,spanish,f,
37923627,Meeting,english,english,f,
83043171,Not_Meeting,,english,f,
933124954,,english,english,f,
82834413,Not_Meeting,,english,f,
83820239,Exceeding,spanish,spanish,f,
35231984,,english,english,f,
919571232,,english,spanish,f,
16437869,Meeting,english,spanish,f,
67738120,Not_Meeting,spanish,english,f,
871562435,,english,english,t,
52977517,Not_Meeting,spanish,english,f,
98395918,Exceeding,english,english,f,
40665083,Partially_Meeting,english,english,f,
33756253,Partially_Meeting,english,english,f,
91713604,Not_Meeting,,english,t,Discovery
107526428,,spanish,english,t,
8415241,,english,english,f,
57035051,Meeting,english,english,t,Discovery
17600712,,english,english,f,Discovery
81620600,,english,spanish,f,Discovery
30150516,Not_Meeting,,english,f,
30106114,Meeting,english,english,t,Little Sprouts
59595599,,english,english,f,
39342127,Not_Meeting,spanish,english,f,
95910047,Partially_Meeting,english,english,f,
27176746,,,english,t,Little Sprouts
43130233,Exceeding,english,english,f,
549880186,,english,english,f,
34282266,Exceeding,,english,f,
16414069,Partially_Meeting,english,english,f,
54605466,,english,english,f,
168499938,,english,spanish,f,
619525818,,english,english,f,
202741670,,english,english,f,
59680188,,english,english,f,
712596535,,,english,f,Little Sprouts
304850289,,,english,f,
3859786,,english,english,f,
72519540,Meeting,english,english,f,
79612786,Not_Meeting,spanish,english,f,
938561562,,english,english,f,
25573208,Not_Meeting,spanish,english,f,
5267602,Meeting,english,english,f,
77388466,,english,english,f,
94347972,Partially_Meeting,english,english,f,
15924476,Partially_Meeting,english,spanish,f,
20565721,Meeting,english,english,f,
28028376,,english,english,f,
865914312,,english,english,t,
61002012,,spanish,english,f,
89871776,Exceeding,english,spanish,f,
778111550,,english,english,f,
85530393,Exceeding,spanish,english,t,Discovery
56090691,,english,english,f,
90324488,,english,english,f,
51132214,Exceeding,spanish,english,f,
87094012,Not_Meeting,,english,f,
15922326,Meeting,spanish,spanish,f,
21929618,,english,spanish,f,
69830292,Meeting,english,english,f,
285109265,,english,spanish,f,
758129404,,english,spanish,f,
99963173,Meeting,english,english,f,
724025449,,english,english,f,
48595139,Meeting,,english,f,
390317249,,english,spanish,f,Discovery
69576138,Meeting,english,spanish,f,
86174206,Meeting,english,english,f,
79546898,Partially_Meeting,english,english,f,
46602131,Not_Meeting,spanish,english,f,
66686384,Partially_Meeting,english,english,f,
73115406,Partially_Meeting,english,english,f,
927533400,,spanish,english,f,
386901514,,english,english,f,
218989360,,english,english,f,
79751026,,spanish,english,f,
88155406,Partially_Meeting,english,english,f,
59303705,Exceeding,spanish,spanish,f,
56084708,,english,english,f,
41405651,Not_Meeting,,english,f,
42073087,,spanish,english,f,
37160913,Not_Meeting,spanish,english,f,
607939022,,english,english,t,Discovery
74799687,Not_Meeting,english,spanish,f,
19096025,,english,spanish,t,Boys & Girls Club
380607685,,english,english,f,
56193405,,spanish,english,f,
96980497,,,english,f,
24748219,Not_Meeting,,english,f,
61879231,Not_Meeting,english,english,f,
34023966,Not_Meeting,english,spanish,f,
4714621,Not_Meeting,english,english,f,
25478546,Partially_Meeting,english,english,f,
6372573,Not_Meeting,,english,f,
39124578,Partially_Meeting,english,spanish,t,Youth Empowerment
51586675,,spanish,spanish,f,
116118740,,,english,f,YMCA Pentucket Lake
31405591,,english,english,f,
757449308,,spanish,english,f,Boys & Girls Club
59782737,Partially_Meeting,spanish,english,f,
55846346,Meeting,english,spanish,f,
91403815,Partially_Meeting,spanish,english,f,
17649566,,english,english,f,
1261015,Meeting,english,english,f,
60889743,Partially_Meeting,english,english,f,
20225196,Not_Meeting,spanish,english,f,
79675017,Not_Meeting,english,english,f,
309617739,,english,english,f,Discovery
89439674,,english,english,f,
80096629,Not_Meeting,english,english,f,
37080541,Not_Meeting,spanish,english,t,Discovery
70999105,Meeting,,english,f,
20537498,Exceeding,english,english,f,
3845646,Not_Meeting,english,english,f,
67307451,Meeting,,english,f,
50631457,Exceeding,english,english,f,
65213809,,,spanish,f,
39706083,Partially_Meeting,english,english,f,
81900183,Not_Meeting,spanish,english,f,
6509355,Meeting,english,english,f,
92915865,Partially_Meeting,,spanish,f,
28415653,,english,english,f,
38063863,Not_Meeting,english,english,f,
80662718,,english,spanish,t,
93593382,Meeting,english,english,f,
75985912,,english,english,f,
10908420,Exceeding,,english,f,
56989712,Exceeding,,english,f,
15619816,,spanish,english,f,
84259038,,,english,f,
10599390,Partially_Meeting,spanish,english,f,
79101852,Partially_Meeting,spanish,english,f,
39885479,,english,english,f,
2638894,Not_Meeting,english,spanish,f,
889829231,,english,english,f,
76625382,Exceeding,english,english,f,
17021608,,english,spanish,f,
89759741,Partially_Meeting,english,english,f,
160774034,,spanish,,f,YMCA
55565124,,spanish,english,f,
64417132,Partially_Meeting,,english,f,
89610102,Exceeding,,spanish,t,YMCA
44267992,Exceeding,english,english,t,Wood School
66159993,Not_Meeting,spanish,english,f,
81048176,,english,spanish,t,
96439530,Not_Meeting,english,english,f,
617576042,,english,,f,Discovery
50313125,Not_Meeting,spanish,english,f,
10673163,Not_Meeting,english,english,t,Discovery
5127433,Not_Meeting,english,english,f,
57534743,Meeting,,english,f,
79097613,Exceeding,spanish,english,t,YMCA Greenleaf
526701798,,english,english,f,Discovery
97877672,Meeting,english,english,f,
45699216,Partially_Meeting,english,english,f,
15998763,,spanish,english,f,Wood School
334220640,,spanish,english,f,
86011401,Not_Meeting,,english,f,
545891584,,spanish,english,f,
38766101,Partially_Meeting,spanish,english,t,Discovery
54224535,Meeting,spanish,english,f,
87049116,Exceeding,,english,f,
57495909,Partially_Meeting,spanish,english,f,
49418617,Not_Meeting,spanish,english,f,
45316135,,spanish,english,f,
287133,Partially_Meeting,english,english,f,
38137833,Not_Meeting,english,spanish,f,
78362440,Partially_Meeting,spanish,spanish,f,
25065498,,english,spanish,f,
65460205,,spanish,english,f,
48614710,Exceeding,,english,f,
386818686,,spanish,english,f,
18850360,Exceeding,english,english,f,
77412431,Partially_Meeting,english,english,f,
34683768,,english,english,f,
23171960,Partially_Meeting,english,english,f,
59423042,,english,spanish,f,
34387580,,english,english,f,
60679833,Partially_Meeting,english,english,f,
75493409,,english,spanish,f,
85772290,Partially_Meeting,english,english,t,YWCA
98816090,,spanish,english,f,
36058965,Not_Meeting,,english,f,
208547663,,english,english,f,
88469359,Meeting,english,english,f,
8563656,Not_Meeting,spanish,spanish,f,
110027791,,english,english,f,
398433555,,spanish,english,f,
67097461,Not_Meeting,english,english,f,
82254502,,english,spanish,f,
76737446,Exceeding,english,english,f,
37946125,Not_Meeting,spanish,english,f,
98875701,,english,english,t,Discovery
61145289,Not_Meeting,english,english,f,
362732390,,english,english,t,YMCA
838118942,,english,english,t,
69750353,Partially_Meeting,english,english,f,
944282,Partially_Meeting,english,english,f,
42520741,Not_Meeting,spanish,english,f,
82804385,Partially_Meeting,english,spanish,f,
549978881,,english,spanish,f,
60152086,,english,english,f,
99400139,Meeting,,english,f,
10125987,Not_Meeting,english,english,f,
90429863,,,english,f,
48406757,,english,english,f,
21545742,Exceeding,english,english,f,
17516190,Meeting,english,english,f,
85243499,Exceeding,english,english,f,
43001395,Partially_Meeting,english,english,f,
86583659,Partially_Meeting,spanish,english,f,
269234975,,english,spanish,t,
79434290,Partially_Meeting,,spanish,f,
239182475,,english,english,f,Discovery
60615178,Not_Meeting,english,english,f,
4247472,Meeting,english,english,f,
42031129,Partially_Meeting,english,spanish,t,Boys & Girls Club
16916967,Not_Meeting,english,english,f,
306223039,,english,english,t,
57684933,Not_Meeting,english,english,f,
23961337,Not_Meeting,english,english,f,
75618409,Not_Meeting,english,english,f,
73908142,Partially_Meeting,,english,f,
45694622,Not_Meeting,spanish,english,f,
61458627,Partially_Meeting,spanish,english,f,
901249993,,spanish,english,t,Boys & Girls Club
64951148,Not_Meeting,,english,f,
11635939,Meeting,english,english,f,
13540738,Partially_Meeting,english,english,f,
781545234,,english,english,f,
54883140,,spanish,english,f,
59976247,Not_Meeting,english,english,t,Discovery
2426048,,english,english,f,
4470248,,english,english,f,
21437517,,english,english,f,
12042867,,english,english,f,
18753914,Partially_Meeting,,english,f,
84311556,Partially_Meeting,english,english,f,
81400627,Exceeding,spanish,english,f,
65965434,Not_Meeting,english,english,f,
95759650,Exceeding,,english,t,Discovery
77691326,,english,spanish,f,
71986606,,,english,f,
37892491,Exceeding,english,english,f,
28632435,,spanish,english,f,
53006449,Meeting,,english,f,
61432766,Exceeding,,english,f,
96930701,Not_Meeting,english,english,f,
96742308,Partially_Meeting,english,spanish,f,
893483728,,english,english,t,
62148543,Partially_Meeting,english,spanish,f,
66591305,,english,english,f,Discovery
54276961,Meeting,spanish,english,f,
13678901,Not_Meeting,english,english,f,
708191318,,english,spanish,f,
97479408,Partially_Meeting,english,english,f,
7003634,Not_Meeting,english,spanish,f,
5977070,Partially_Meeting,english,english,f,
2228505,Partially_Meeting,spanish,english,f,
50110517,Not_Meeting,english,spanish,f,
27229307,Exceeding,english,english,t,Boys & Girls Club
96838206,,english,english,f,
95714645,Partially_Meeting,spanish,english,f,
42398265,Partially_Meeting,english,spanish,f,
87609294,Meeting,,english,f,
28885488,,english,english,f,
23757919,Exceeding,english,english,f,
86916345,Partially_Meeting,english,english,f,
77425698,,english,english,f,
76823214,Partially_Meeting,english,english,f,
89390877,Not_Meeting,spanish,english,f,
33315186,Partially_Meeting,english,english,t,Little Sprouts
297818630,,english,english,f,
852192845,Partially_Meeting,spanish,english,f,
16915283,,spanish,english,f,
206328857,,english,english,t,
377279862,,english,english,f,
61227151,Meeting,english,english,f,
65068579,Partially_Meeting,,english,f,
27533144,Exceeding,english,english,f,
58599203,Meeting,english,english,f,
34998991,Meeting,spanish,english,t,Discovery
834060748,,spanish,english,f,
8385897,Not_Meeting,english,english,f,
39186991,Meeting,english,english,f,
13181079,,english,english,f,
99668572,Exceeding,,english,t,Discovery
502345463,,english,english,f,Discovery
86333705,,english,english,f,
3590760,Partially_Meeting,english,spanish,f,
9580285,Partially_Meeting,english,english,f,
62862151,Not_Meeting,english,english,f,
31996456,Partially_Meeting,,english,f,
937175404,,spanish,english,f,
725856288,,english,english,f,
89871471,Not_Meeting,english,english,f,
64015764,Not_Meeting,,english,f,
8021789,Meeting,spanish,english,f,
84281501,Not_Meeting,english,english,f,
49634236,Exceeding,english,spanish,f,
99246806,Exceeding,english,english,f,
56110446,Exceeding,english,english,f,
52466514,,english,spanish,f,
3264688,,english,spanish,f,
74700614,,english,english,f,
71529659,,english,spanish,f,
26170084,Partially_Meeting,,english,f,
26846548,,english,spanish,f,
31159620,,english,english,f,
42348746,Meeting,,english,f,
81167135,,english,english,f,
297923971,,english,english,f,
58544297,Meeting,spanish,english,f,
622331198,,english,english,f,Discovery
38195294,Not_Meeting,english,english,f,
9218163,Partially_Meeting,english,english,t,Discovery
89859746,Partially_Meeting,,english,f,
90864753,Meeting,english,english,t,YWCA
44147195,Meeting,spanish,english,f,
29376433,Not_Meeting,english,english,f,
58504280,,english,english,f,
35077723,Not_Meeting,spanish,english,f,
208317095,Not_Meeting,english,english,f,Discovery
18978397,,english,english,f,
20256767,Not_Meeting,english,english,f,
5669999,,english,english,f,
94492546,Not_Meeting,english,english,f,
34490664,Not_Meeting,english,english,f,
73496258,Partially_Meeting,english,english,f,
94644484,Not_Meeting,english,english,f,
71178050,Not_Meeting,english,english,f,
226585925,,english,english,f,YMCA
207898729,,english,english,f,
91074380,Exceeding,,english,t,Discovery
853630227,,english,english,f,
57836567,Not_Meeting,english,spanish,f,
23588919,Not_Meeting,spanish,english,f,
302492211,,english,,f,
37849527,Meeting,english,english,f,
16527278,Partially_Meeting,english,english,f,
978096841,,english,english,f,Discovery
82506200,Not_Meeting,spanish,spanish,f,
16637021,,english,english,f,
1554094,Not_Meeting,english,english,f,
981927358,,english,spanish,f,
19320705,Partially_Meeting,english,spanish,f,
7640372,Partially_Meeting,spanish,english,f,
40045177,,,english,f,Boys & Girls Club
13221886,Partially_Meeting,english,spanish,f,
601666736,,english,english,f,
466795896,,spanish,english,f,
65636483,,english,english,f,
11999831,Meeting,english,english,t,Discovery
17721586,Exceeding,spanish,english,f,
41536838,Meeting,english,english,t,Youth Empowerment
51321152,Meeting,spanish,spanish,f,
64776818,,spanish,english,f,
66137167,,english,english,f,
30397129,Partially_Meeting,english,english,f,
57880116,Exceeding,english,english,f,
827405175,,,spanish,f,Discovery
198070571,,english,english,f,Cedardale
14726670,Not_Meeting,english,english,f,
3628683,Exceeding,english,english,f,
69199721,,english,english,f,
7637660,,english,english,f,
65139808,,english,english,f,
14827271,,english,english,f,
105537395,,spanish,english,t,Little Sprouts
60873376,,english,english,t,
63903159,Partially_Meeting,,english,f,
796459,Not_Meeting,spanish,english,f,
5239154,,spanish,english,f,
73087633,Meeting,english,english,f,
15671305,,english,english,f,
305157402,,english,english,t,
66147034,Partially_Meeting,english,english,f,
46296074,Partially_Meeting,english,english,f,
772371182,,english,english,f,Discovery
23918063,Not_Meeting,english,english,f,
77910562,,english,english,f,
119846263,,english,english,f,
71018586,Partially_Meeting,english,english,f,
14289363,Not_Meeting,english,spanish,f,
